Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
390130,CONEMAUGH MINERS MEDICAL CENTER,290 HAIDA AVENUE,HASTINGS,PA,16646,CAMBRIA,8142473100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"290 HAIDA AVENUE
HASTINGS, PA 16646
(40.658907, -78.705756)"
390194,GNADEN HUETTEN MEMORIAL HOSPITAL,211 NORTH 12TH STREET,LEHIGHTON,PA,18235,CARBON,6073771300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"211 NORTH 12TH STREET
LEHIGHTON, PA 18235
(40.832307, -75.726764)"
390012,LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,LANSDALE,PA,19446,MONTGOMERY,2153682100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"100 MEDICAL CAMPUS DRIVE
LANSDALE, PA 19446
(40.250348, -75.270395)"
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE RD,NASHVILLE,TN,37211,DAVIDSON,6157814000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"391 WALLACE RD
NASHVILLE, TN 37211
(36.077872, -86.723814)"
370149,ST ANTHONY SHAWNEE HOSPITAL,1102 W MACARTHUR,SHAWNEE,OK,74804,POTTAWATOMIE,4052732270,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"1102 W MACARTHUR
SHAWNEE, OK 74804
(35.361768, -96.937587)"
450143,SETON SMITHVILLE REGIONAL HOSPITAL,800 EAST HIGHWAY 71,SMITHVILLE,TX,78957,BASTROP,5122373214,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"800 EAST HIGHWAY 71
SMITHVILLE, TX 78957
(29.972767, -97.104088)"
450661,ODESSA REGIONAL MEDICAL CENTER,520 E 6TH STREET,ODESSA,TX,79761,ECTOR,4325828340,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"520 E 6TH STREET
ODESSA, TX 79761
(31.851458, -102.366027)"
390102,UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,PA,15215,ALLEGHENY,4127844000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"815 FREEPORT ROAD
PITTSBURGH, PA 15215
(40.487472, -79.896038)"
390043,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,32-36 CENTRAL AVENUE,WELLSBORO,PA,16901,TIOGA,5707241631,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"32-36 CENTRAL AVENUE
WELLSBORO, PA 16901
(41.746246, -77.300458)"
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO ROAD,DURHAM,NC,27704,DURHAM,9196201078,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"3643 N ROXBORO ROAD
DURHAM, NC 27704
(36.037439, -78.897037)"
360125,ASHTABULA COUNTY MEDICAL CENTER,2420 LAKE AVENUE,ASHTABULA,OH,44004,ASHTABULA,4409972262,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"2420 LAKE AVENUE
ASHTABULA, OH 44004
(41.880148, -80.795673)"
440060,MILAN GENERAL HOSPITAL,4039 HIGHLAND ST,MILAN,TN,38358,GIBSON,7316861591,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"4039 HIGHLAND ST
MILAN, TN 38358
(35.913311, -88.753495)"
460007,CEDAR CITY HOSPITAL,1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,IRON,4358685800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"1303 NORTH MAIN STREET
CEDAR CITY, UT 84721
(37.697475, -113.063533)"
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3999 RICHMOND ROAD,BEACHWOOD,OH,44122,CUYAHOGA,2165935510,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"3999 RICHMOND ROAD
BEACHWOOD, OH 44122
(41.453271, -81.497708)"
390072,BERWICK HOSPITAL CENTER,701 EAST 16TH STREET,BERWICK,PA,18603,COLUMBIA,5707595000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"701 EAST 16TH STREET
BERWICK, PA 18603
(41.070159, -76.230804)"
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,PICKAWAY,7404208585,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"600 NORTH PICKAWAY STREET
CIRCLEVILLE, OH 43113
(39.610599, -82.9376)"
340037,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,706 W KING ST,KINGS MOUNTAIN,NC,28086,CLEVELAND,7047393601,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"706 W KING ST
KINGS MOUNTAIN, NC 28086
(35.240708, -81.3568)"
390003,GEISINGER - BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,BLOOMSBURG,PA,17815,COLUMBIA,5703872100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"549 EAST FAIR STREET
BLOOMSBURG, PA 17815
(41.001769, -76.448874)"
460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,UT,84405,WEBER,8014792111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"5475 SOUTH 500 EAST
OGDEN, UT 84405
(41.163204, -111.968625)"
430048,SPEARFISH REGIONAL HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,LAWRENCE,6056444000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"1440 N MAIN ST
SPEARFISH, SD 57783
(44.497907, -103.861142)"
450078,ANSON GENERAL HOSPITAL,101 AVENUE J,ANSON,TX,79501,JONES,3258233231,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.84,,01/01/2014,12/31/2014,"101 AVENUE J
ANSON, TX 79501
(32.768101, -99.895514)"
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,STAMFORD,TX,79553,JONES,3257732725,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"1601 COLUMBIA STREET
STAMFORD, TX 79553
(32.927769, -99.784904)"
360055,TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET,WARREN,OH,44482,TRUMBULL,3308419011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"1350 EAST MARKET STREET
WARREN, OH 44482
(41.236461, -80.798765)"
380005,ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,OR,97520,JACKSON,5412014001,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"280 MAPLE STREET
ASHLAND, OR 97520
(42.206445, -122.725129)"
340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,WAKE,9199543000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"3400 WAKE FOREST RD
RALEIGH, NC 27609
(35.829159, -78.619473)"
440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON,631 RB WILSON DR,HUNTINGDON,TN,38344,CARROLL,7319864461,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"631 RB WILSON DR
HUNTINGDON, TN 38344
(36.023041, -88.413492)"
340097,HUGH CHATHAM MEMORIAL HOSPITAL,180 PARKWOOD DR,ELKIN,NC,28621,SURRY,3365277000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"180 PARKWOOD DR
ELKIN, NC 28621
(36.26639, -80.835794)"
450749,EAST TEXAS MEDICAL CENTER TRINITY,317 PROSPECT DR/PO BOX 3169,TRINITY,TX,75862,TRINITY,9365943541,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.48,,01/01/2014,12/31/2014,"317 PROSPECT DR/PO BOX 3169
TRINITY, TX 75862
(30.956727, -95.381622)"
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH,ROOSEVELT,UT,84066,DUCHESNE,4357224691,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.79,,01/01/2014,12/31/2014,"250 WEST 300 NORTH
ROOSEVELT, UT 84066
(40.303394, -109.996412)"
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,TX,76132,TARRANT,8174335000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.07,,01/01/2014,12/31/2014,"6100 HARRIS PKWY
FORT WORTH, TX 76132
(32.658595, -97.419671)"
450484,WOODLAND HEIGHTS MEDICAL CENTER,505 SOUTH JOHN REDDITT DRIVE,LUFKIN,TX,75904,ANGELINA,9366348311,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"505 SOUTH JOHN REDDITT DRIVE
LUFKIN, TX 75904
(31.326855, -94.755921)"
340119,CAROLINAS HEALTHCARE SYSTEM STANLY,301 YADKIN ST,ALBEMARLE,NC,28001,STANLY,7049844000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"301 YADKIN ST
ALBEMARLE, NC 28001
(35.362605, -80.194374)"
450213,UNIVERSITY HEALTH SYSTEM,4502 MEDICAL DR,SAN ANTONIO,TX,78229,BEXAR,2103584000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"4502 MEDICAL DR
SAN ANTONIO, TX 78229
(29.509488, -98.577062)"
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,MINNEHAHA,6053228000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"1325 S CLIFF AVE POST OFFICE BOX 5045
SIOUX FALLS, SD 57117
(43.534607, -96.711304)"
450597,CUERO COMMUNITY HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,DE WITT,3612756191,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.16,,01/01/2014,12/31/2014,"2550 N ESPLANADE
CUERO, TX 77954
(29.112495, -97.281693)"
460057,PARK CITY MEDICAL CENTER,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,SUMMIT,4356586700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"900 ROUND VALLEY DRIVE
PARK CITY, UT 84060
(40.687671, -111.468982)"
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC","2408 EAST 81ST STREET, SUITE 300",TULSA,OK,74137,TULSA,9184775000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.88,,01/01/2014,12/31/2014,"2408 EAST 81ST STREET, SUITE 300
TULSA, OK 74137
(36.046319, -95.954404)"
450271,WISE REGIONAL HEALTH SYSTEM,2000 S FM 51,DECATUR,TX,76234,WISE,9406275921,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.11,,01/01/2014,12/31/2014,"2000 S FM 51
DECATUR, TX 76234
(33.217716, -97.59646)"
390070,LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,PA,19007,BUCKS,2157859200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"501 BATH ROAD
BRISTOL, PA 19007
(40.104065, -74.864626)"
360095,BLANCHARD VALLEY HOSPITAL,1900 SOUTH MAIN STREET,FINDLAY,OH,45840,HANCOCK,4194234500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"1900 SOUTH MAIN STREET
FINDLAY, OH 45840
(41.016873, -83.650343)"
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,HILL,2545808500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.85,,01/01/2014,12/31/2014,"101 CIRCLE DRIVE
HILLSBORO, TX 76645
(32.011912, -97.099153)"
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,KNOX,8655411101,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"1901 W CLINCH AVE
KNOXVILLE, TN 37916
(35.956811, -83.937133)"
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,5445 LABRANCH STREET,HOUSTON,TX,77004,HARRIS,7135286800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,1 - The number of cases/patients is too few to report.,01/01/2014,12/31/2014,"5445 LABRANCH STREET
HOUSTON, TX 77004
(29.724379, -95.384398)"
390225,EPHRATA COMMUNITY HOSPITAL,169 MARTIN AVENUE,EPHRATA,PA,17522,LANCASTER,7177330311,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"169 MARTIN AVENUE
EPHRATA, PA 17522
(40.187243, -76.184409)"
450475,ETMC HENDERSON,300 WILSON STREET,HENDERSON,TX,75652,RUSK,9036577541,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"300 WILSON STREET
HENDERSON, TX 75652
(32.161614, -94.796433)"
370008,NORMAN REGIONAL HOSPITAL AUTHORITY,901 NORTH PORTER,NORMAN,OK,73070,CLEVELAND,4053211700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"901 NORTH PORTER
NORMAN, OK 73070
(35.229624, -97.441116)"
490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,FAIRFAX,7033914170,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"3600 JOSEPH SIEWICK DRIVE
FAIRFAX, VA 22033
(38.882229, -77.382511)"
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,TARRANT,6827035600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.13,,01/01/2014,12/31/2014,"1800 PARK PLACE AVENUE
FORT WORTH, TX 76110
(32.725778, -97.346185)"
440189,TENNOVA HEALTHCARE-REGIONAL JACKSON,367 HOSPITAL BLVD,JACKSON,TN,38305,MADISON,7316612000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"367 HOSPITAL BLVD
JACKSON, TN 38305
(35.683683, -88.853085)"
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,AUGLAIZE,4193943335,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"200 SAINT CLAIR STREET
SAINT MARYS, OH 45885
(40.127283, -83.951277)"
390026,CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVE,PHILADELPHIA,PA,19118,PHILADELPHIA,2152488200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"8835 GERMANTOWN AVE
PHILADELPHIA, PA 19118
(40.078791, -75.212752)"
450860,SUGAR LAND SURGICAL HOSPITAL LLP,16906 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,2812431000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"16906 SOUTHWEST FREEWAY
SUGAR LAND, TX 77479
(29.590609, -95.636696)"
340023,PARK RIDGE HEALTH,100 HOSPITAL DRIVE,HENDERSONVILLE,NC,28792,HENDERSON,8286848501,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"100 HOSPITAL DRIVE
HENDERSONVILLE, NC 28792
(35.391908, -82.488057)"
370173,CLAREMORE INDIAN HOSPITAL,101 SOUTH MOORE AVE,CLAREMORE,OK,74017,ROGERS,9183418430,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.73,,01/01/2014,12/31/2014,"101 SOUTH MOORE AVE
CLAREMORE, OK 74017
(36.315655, -95.628262)"
380014,GOOD SAMARITAN REGIONAL MEDICAL CENTER,3600 NW SAMARITAN DRIVE,CORVALLIS,OR,97330,BENTON,5417685111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"3600 NW SAMARITAN DRIVE
CORVALLIS, OR 97330
(44.604624, -123.251104)"
450893,THE HEART HOSPITAL BAYLOR DENTON,2801 SOUTH MAYHILL ROAD,DENTON,TX,76208,DENTON,9402200600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"2801 SOUTH MAYHILL ROAD
DENTON, TX 76208
(33.177231, -97.088177)"
360059,METROHEALTH SYSTEM,2500 METROHEALTH DRIVE,CLEVELAND,OH,44109,CUYAHOGA,2167787089,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"2500 METROHEALTH DRIVE
CLEVELAND, OH 44109
(41.462386, -81.698756)"
350015,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,BISMARCK,ND,58506,BURLEIGH,7013236000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"300 N 7TH ST
BISMARCK, ND 58506
(46.807457, -100.781563)"
450672,PLAZA MEDICAL CENTER OF FORT WORTH,900 EIGHTH AVENUE,FORT WORTH,TX,76104,TARRANT,8173362100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.08,,01/01/2014,12/31/2014,"900 EIGHTH AVENUE
FORT WORTH, TX 76104
(32.735481, -97.343704)"
460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,SALT LAKE,8015618888,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"3580 WEST 9000 SOUTH
WEST JORDAN, UT 84088
(40.587951, -111.975397)"
420070,PALMETTO HEALTH TUOMEY HOSPITAL,129 N WASHINGTON ST,SUMTER,SC,29150,SUMTER,8037749000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"129 N WASHINGTON ST
SUMTER, SC 29150
(33.923461, -80.344359)"
450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,TX,78114,WILSON,8303931300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"499 10TH STREET
FLORESVILLE, TX 78114
(29.160296, -98.174097)"
490050,VIRGINIA HOSPITAL CENTER,1701 NORTH GEORGE MASON DRIVE,ARLINGTON,VA,22205,ARLINGTON,7035585000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"1701 NORTH GEORGE MASON DRIVE
ARLINGTON, VA 22205
(38.889088, -77.128654)"
380051,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,MARION,5035615200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"890 OAK STREET, SE
SALEM, OR 97301
(44.932887, -123.033146)"
450803,DOCTORS HOSPITAL TIDWELL,510 W TIDWELL,HOUSTON,TX,77091,HARRIS,7136911111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"510 W TIDWELL
HOUSTON, TX 77091
(29.847222, -95.407991)"
390032,ALLEGHENY VALLEY HOSPITAL,1301 CARLISLE ST,NATRONA,PA,15065,ALLEGHENY,4122245100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.14,,01/01/2014,12/31/2014,"1301 CARLISLE ST
NATRONA, PA 15065
(40.617196, -79.737562)"
360147,MARIETTA MEMORIAL HOSPITAL,401 MATTHEW STREET,MARIETTA,OH,45750,WASHINGTON,7403741400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"401 MATTHEW STREET
MARIETTA, OH 45750
(39.431621, -81.464717)"
440110,FORT LOUDON MEDICAL CENTER,550 FORT LOUDON MEDICAL CENTER DR,LENOIR CITY,TN,37772,LOUDON,8652716000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.88,,01/01/2014,12/31/2014,"550 FORT LOUDON MEDICAL CENTER DR
LENOIR CITY, TN 37772
(35.827108, -84.271752)"
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,OBION,7318852410,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"1201 BISHOP ST, PO BOX 310
UNION CITY, TN 38261
(36.414423, -89.039037)"
450498,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,BRECKENRIDGE,TX,76424,STEPHENS,2545592241,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"200 SOUTH GENEVA STREET
BRECKENRIDGE, TX 76424
(32.754264, -98.887722)"
460035,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST,BEAVER,UT,84713,BEAVER,4354387100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.74,,01/01/2014,12/31/2014,"1109 NORTH 100 WEST
BEAVER, UT 84713
(38.288398, -112.643198)"
350002,ST ALEXIUS MEDICAL CENTER,900 E BROADWAY,BISMARCK,ND,58501,BURLEIGH,7015307000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"900 E BROADWAY
BISMARCK, ND 58501
(46.806369, -100.777075)"
370089,NORTHEASTERN HEALTH SYSTEM,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465,CHEROKEE,9184560641,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"1400 EAST DOWNING STREET
TAHLEQUAH, OK 74465
(35.915313, -94.948925)"
420103,PELHAM MEDICAL CENTER,250 WESTMORELAND ROAD,GREER,SC,29651,GREENVILLE,8645306000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"250 WESTMORELAND ROAD
GREER, SC 29651
(34.863709, -82.218583)"
450875,QUAIL CREEK SURGICAL HOSPITAL,6819 PLUM CREEK,AMARILLO,TX,79124,POTTER,8063546100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.88,,01/01/2014,12/31/2014,"6819 PLUM CREEK
AMARILLO, TX 79124
(35.210675, -101.913568)"
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,2900 LAMB CIRCLE,CHRISTIANSBURG,VA,24073,MONTGOMERY,5407312000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"2900 LAMB CIRCLE
CHRISTIANSBURG, VA 24073
(37.08894, -80.506787)"
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,75504,BOWIE,9036141000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"2600 ST MICHAEL DR
TEXARKANA, TX 75504
(33.462642, -94.073864)"
450399,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,BROWNFIELD,TX,79316,TERRY,8066373551,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"705 EAST FELT STREET
BROWNFIELD, TX 79316
(33.187102, -102.267864)"
450827,KELL WEST REGIONAL HOSPITAL,5402 KELL WEST BOULEVARD,WICHITA FALLS,TX,76310,WICHITA,9406925888,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"5402 KELL WEST BOULEVARD
WICHITA FALLS, TX 76310
(33.872379, -98.578537)"
430082,PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN,3200 CANYON LAKE DR,RAPID CITY,SD,57702,PENNINGTON,6053552500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,1 - The number of cases/patients is too few to report.,01/01/2014,12/31/2014,"3200 CANYON LAKE DR
RAPID CITY, SD 57702
(44.070902, -103.279088)"
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,HAMILTON,5138651241,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"10500 MONTGOMERY ROAD
CINCINNATI, OH 45242
(39.251968, -84.343986)"
340049,NORTH CAROLINA SPECIALTY HOSPITAL,3916 BEN FRANKLIN BOULEVARD,DURHAM,NC,27704,DURHAM,9199569300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"3916 BEN FRANKLIN BOULEVARD
DURHAM, NC 27704
(36.042865, -78.897548)"
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,1901 ARGONNE ROAD,PORTSMOUTH,OH,45662,SCIOTO,7409914000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.39,,01/01/2014,12/31/2014,"1901 ARGONNE ROAD
PORTSMOUTH, OH 45662
(38.747317, -82.993354)"
490053,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,ABINGDON,VA,24211,WASHINGTON,2762581000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"16000 JOHNSTON MEMORIAL DRIVE
ABINGDON, VA 24211
(36.72067, -81.90856)"
340060,MOREHEAD MEMORIAL HOSPITAL,117 E KINGS HIGHWAY,EDEN,NC,27288,ROCKINGHAM,3366239711,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"117 E KINGS HIGHWAY
EDEN, NC 27288
(36.49321, -79.740112)"
